DATE,DRNUMB,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Attempt,Arrest,LarcenyCode,FID
2017-07-01T04:00:00.000Z,17348642,40,40,1900 W  FAYETTE ST,AGGRAVATED ASSAULT,,,,4270
2017-07-01T04:00:00.000Z,17348973,620,620,100 W  DIVISION ST,BURGLARY,A,,,4271
2017-08-12T04:00:00.000Z,17408570,1446,1446,100 MARY ST,AGGRAVATED ASSAULT,,,,4272
2017-05-11T04:00:00.000Z,17276249,1750,1800,100 EDTIM RD,BURGLARY,,,,4273
2017-05-31T04:00:00.000Z,17304580,2303,2303,300 PROSPECT AV,AGGRAVATED ASSAULT,,,,4274
2017-06-01T04:00:00.000Z,17304728,109,109,900 BUTTERNUT ST,AGGRAVATED ASSAULT,,,,4275
2017-06-01T04:00:00.000Z,17305817,1829,1829,1 DESTINY USA DR,AGGRAVATED ASSAULT,,Yes,,4276
2017-06-02T04:00:00.000Z,17307677,2245,2300,600 ROBINSON ST,AGGRAVATED ASSAULT,,Yes,,4277
2017-06-03T04:00:00.000Z,17307814,22,22,700 E  ADAMS ST,ROBBERY,,,,4278
2017-06-03T04:00:00.000Z,17307814,22,22,700 E  ADAMS ST,ROBBERY,A,,,4279
2017-06-03T04:00:00.000Z,17308073,640,700,100 W  LYNHURST AV,AGGRAVATED ASSAULT,,Yes,,4280
2017-06-03T04:00:00.000Z,17308612,1441,1441,1100 SOUTH AV,AGGRAVATED ASSAULT,,Yes,,4281
2017-06-04T04:00:00.000Z,17309333,118,118,1000 S  TOWNSEND ST,AGGRAVATED ASSAULT,,,,4282
2017-06-04T04:00:00.000Z,17309334,119,119,700 E  ADAMS ST,AGGRAVATED ASSAULT,,,,4283
2017-06-04T04:00:00.000Z,17309446,303,303,300 TULLY ST,AGGRAVATED ASSAULT,,Yes,,4284
2017-06-04T04:00:00.000Z,17310221,2050,2050,100 GRACE ST,BURGLARY,,,,4285
2017-06-04T04:00:00.000Z,17310330,2249,2249,400 JAMES ST,AGGRAVATED ASSAULT,,Yes,,4286
2017-06-05T04:00:00.000Z,17311157,1428,1428,1600 W  COLVIN ST,AGGRAVATED ASSAULT,,Yes,,4287
2017-06-06T04:00:00.000Z,17312436,1328,1328,200 BEECHER ST,BURGLARY,,,,4288
2017-06-06T04:00:00.000Z,17313027,2151,2151,400 JAMES ST,AGGRAVATED ASSAULT,,Yes,,4289
2017-06-06T04:00:00.000Z,17313138,2349,2349,700 E  ADAMS ST,AGGRAVATED ASSAULT,,,,4290
2017-06-07T04:00:00.000Z,17313445,800,815,700 N  SALINA ST,AGGRAVATED ASSAULT,,Yes,,4291
2017-06-07T04:00:00.000Z,17313795,1445,1226,600 N  STATE ST,AGGRAVATED ASSAULT,,Yes,,4292
2017-06-07T04:00:00.000Z,17313900,1347,1347,900 GLENWOOD AV,AGGRAVATED ASSAULT,,Yes,,4293
2017-06-07T04:00:00.000Z,17314554,2150,2150,0 SHONNARD ST,AGGRAVATED ASSAULT,,,,4294
2017-06-08T04:00:00.000Z,17314723,46,46,100 ANNETTA ST,BURGLARY,,,,4295
2017-06-08T04:00:00.000Z,17314734,106,106,200 GRUMBACH AV,ARSON,,,,4296
2017-06-08T04:00:00.000Z,17314986,816,816,100 COOLIDGE AV,AGGRAVATED ASSAULT,,Yes,,4297
2017-06-08T04:00:00.000Z,17315230,1138,1138,200 CHAVEZ TER,AGGRAVATED ASSAULT,,,,4298
2017-06-08T04:00:00.000Z,17315277,1216,1216,700 W  NEWELL ST,BURGLARY,,,,4299
2017-06-08T04:00:00.000Z,17315699,1715,1715,300 HUDSON ST,BURGLARY,,Yes,,4300
2017-06-09T04:00:00.000Z,17316949,1411,1411,100 DYER CT,AGGRAVATED ASSAULT,,Yes,,4301
2017-06-09T04:00:00.000Z,17317389,1909,1909,1500 CALEB AV,AGGRAVATED ASSAULT,,,,4302
2017-06-10T04:00:00.000Z,17317889,142,142,100 BLK PETERS ST,AGGRAVATED ASSAULT,,Yes,,4303
2017-06-11T04:00:00.000Z,17319529,536,536,100 DELONG AV,AGGRAVATED ASSAULT,,Yes,,4304
2017-06-11T04:00:00.000Z,17319552,630,630,300 W  BEARD AV,AGGRAVATED ASSAULT,,,,4305
2017-06-11T04:00:00.000Z,17320587,2332,2332,700 E  ADAMS ST,AGGRAVATED ASSAULT,,,,4306
2017-06-12T04:00:00.000Z,17321057,954,954,700 PARK AV,BURGLARY,,,,4307
2017-06-12T04:00:00.000Z,17321125,1049,1049,200 SENECA DR,BURGLARY,,Yes,,4308
2017-06-13T04:00:00.000Z,17322319,223,223,100 MARY ST,AGGRAVATED ASSAULT,A,Yes,,4309
2017-06-13T04:00:00.000Z,17322328,243,243,0 BEAR ST,ARSON,,,,4310
2017-06-13T04:00:00.000Z,17322461,715,715,600 HIGHLAND ST,AGGRAVATED ASSAULT,,,,4311
2017-06-13T04:00:00.000Z,17322826,1240,1240,600 ONEIDA ST,AGGRAVATED ASSAULT,,,,4312
2017-06-14T04:00:00.000Z,17323838,524,524,100 FURMAN ST,BURGLARY,,,,4313
2017-06-14T04:00:00.000Z,17324581,1638,1638,300 HUDSON ST,BURGLARY,,,,4314
2017-06-15T04:00:00.000Z,17325197,15,15,100 MAURICE AV,AGGRAVATED ASSAULT,,,,4315
2017-06-15T04:00:00.000Z,17325470,800,801,800 HIGHLAND ST,ARSON,A,Yes,,4316
2017-08-12T04:00:00.000Z,17409132,2130,2158,600 OTISCO ST,AGGRAVATED ASSAULT,,Yes,,4317
2017-08-12T04:00:00.000Z,17409143,2145,2145,700 E  LAUREL ST,AGGRAVATED ASSAULT,,,,4318
2017-08-12T04:00:00.000Z,17409190,2243,2243,0 KIRK PARK DR,AGGRAVATED ASSAULT,,,,4319
2017-08-13T04:00:00.000Z,17409343,17,45,200 W  SENECA TPKE,BURGLARY,,Yes,,4320
2017-08-13T04:00:00.000Z,17409739,1133,1133,100 DICKERSON ST,AGGRAVATED ASSAULT,,,,4321
2017-08-13T04:00:00.000Z,17409855,1200,1200,100 FOBES AV,AGGRAVATED ASSAULT,,Yes,,4322
2017-08-14T04:00:00.000Z,17411670,1900,1900,1300 SPRING ST,AGGRAVATED ASSAULT,,Yes,,4323
2017-08-15T04:00:00.000Z,17412237,2200,730,100 HURON ST,BURGLARY,,,,4324
2017-08-16T04:00:00.000Z,17413585,54,54,700 POND ST,AGGRAVATED ASSAULT,,,,4325
2017-08-16T04:00:00.000Z,17413681,335,342,100 E  KENNEDY ST,AGGRAVATED ASSAULT,,Yes,,4326
2017-08-16T04:00:00.000Z,17414202,1257,1257,1000 S  MCBRIDE ST,AGGRAVATED ASSAULT,,,,4327
2017-08-16T04:00:00.000Z,17414358,1456,1456,2900 BURNET AV,BURGLARY,,,,4328
2017-08-19T04:00:00.000Z,17418243,422,422,2700 MIDLAND AV,AGGRAVATED ASSAULT,,Yes,,4329
2017-08-19T04:00:00.000Z,17419141,2030,2030,100 DICKERSON ST,AGGRAVATED ASSAULT,,,,4330
2017-08-20T04:00:00.000Z,17419381,1150,1208,0 UNKNOWN,AGGRAVATED ASSAULT,,,,4331
2017-08-20T04:00:00.000Z,17419761,1028,1028,700 JAMES ST,AGGRAVATED ASSAULT,,Yes,,4332
2017-08-20T04:00:00.000Z,17419761,1028,1028,700 JAMES ST,AGGRAVATED ASSAULT,A,Yes,,4333
2017-08-20T04:00:00.000Z,17420451,2119,2119,300 OTISCO ST,AGGRAVATED ASSAULT,,,,4334
2017-08-21T04:00:00.000Z,17420917,900,900,2000 E  FAYETTE ST,AGGRAVATED ASSAULT,,,,4335
2017-08-21T04:00:00.000Z,17421393,1549,1549,100 E  COLVIN ST,ROBBERY,,,,4336
2017-08-21T04:00:00.000Z,17421393,1549,1549,100 E  COLVIN ST,ROBBERY,A,,,4337
2017-08-21T04:00:00.000Z,17421817,2040,2048,100 PARKWAY DR,BURGLARY,,Yes,,4338
2017-08-21T04:00:00.000Z,17421914,2203,2203,2900 S  SALINA ST,AGGRAVATED ASSAULT,,,,4339
2017-08-21T04:00:00.000Z,17421972,2248,2248,400 WESTCOTT ST,BURGLARY,,,,4340
2017-08-22T04:00:00.000Z,17422970,1629,1629,700 E  ADAMS ST,AGGRAVATED ASSAULT,,,,4341
2017-08-22T04:00:00.000Z,17423310,2125,2125,300 COURT ST,AGGRAVATED ASSAULT,,Yes,,4342
2017-08-22T04:00:00.000Z,17423377,2221,2221,600 W  ONONDAGA ST,BURGLARY,,,,4343
2017-08-23T04:00:00.000Z,17423920,1027,1027,500 KIRKPATRICK ST,BURGLARY,A,,,4344
2017-08-24T04:00:00.000Z,17426183,2105,2105,100 CULBERT ST,AGGRAVATED ASSAULT,,Yes,,4345
2017-08-25T04:00:00.000Z,17426440,144,144,800 HIGHLAND ST,AGGRAVATED ASSAULT,,Yes,,4346
2017-08-25T04:00:00.000Z,17426593,645,654,600 GIFFORD ST,BURGLARY,A,,,4347
2017-08-25T04:00:00.000Z,17427446,1800,1800,200 ONEIDA ST,AGGRAVATED ASSAULT,,,,4348
2017-08-26T04:00:00.000Z,17427958,50,50,300 N  SALINA ST,MURDER,,Yes,,4349
2017-08-26T04:00:00.000Z,17428172,709,709,100 ELMWOOD AV,ARSON,,,,4350
2017-08-26T04:00:00.000Z,17428314,1035,1035,700 BUTTERNUT ST,AGGRAVATED ASSAULT,,Yes,,4351
2017-08-26T04:00:00.000Z,17428967,2033,2033,700 E  ADAMS ST,AGGRAVATED ASSAULT,,,,4352
2017-08-27T04:00:00.000Z,17430732,1500,1500,100 DICKERSON ST,AGGRAVATED ASSAULT,,,,4353
2017-08-28T04:00:00.000Z,17430997,1136,1136,100 S  COLLINGWOOD AV,BURGLARY,,Yes,,4354
2017-08-29T04:00:00.000Z,17432206,800,800,800 TURTLE ST,AGGRAVATED ASSAULT,,Yes,,4355
2017-08-30T04:00:00.000Z,17434076,1424,1424,2100 S  STATE ST,AGGRAVATED ASSAULT,,,,4356
2017-08-31T04:00:00.000Z,17434858,123,123,1300 BURNET AV,BURGLARY,,,,4357
2017-08-31T04:00:00.000Z,17435233,1130,1124,400 S  MIDLER AV,AGGRAVATED ASSAULT,,Yes,,4358
2017-05-12T04:00:00.000Z,17276212,906,906,500 PROSPECT AV,BURGLARY,,,,4359
2017-05-12T04:00:00.000Z,17277172,2118,2118,100 PENTA DR,AGGRAVATED ASSAULT,,Yes,,4360
2017-05-14T04:00:00.000Z,17278709,103,103,100 WESTMINSTER AV,AGGRAVATED ASSAULT,,Yes,,4361
2017-05-14T04:00:00.000Z,17279403,1705,1705,300 W  NEWELL ST,AGGRAVATED ASSAULT,,Yes,,4362
2017-05-14T04:00:00.000Z,17279412,1717,1717,300 COURT ST,AGGRAVATED ASSAULT,,Yes,,4363
2017-05-15T04:00:00.000Z,17280732,1723,1723,200 SABINE ST,AGGRAVATED ASSAULT,,,,4364
2017-05-16T04:00:00.000Z,17281291,219,219,500 WHITTIER AV,AGGRAVATED ASSAULT,,,,4365
2017-05-16T04:00:00.000Z,17281490,834,830,2000 SOUTH AV,AGGRAVATED ASSAULT,,Yes,,4366
2017-05-16T04:00:00.000Z,17282078,1515,1515,1 DESTINY USA DR,BURGLARY,,Yes,,4367
2017-05-17T04:00:00.000Z,17282720,33,33,200 GARFIELD AV,AGGRAVATED ASSAULT,,,,4368
2017-05-17T04:00:00.000Z,17283397,1344,1344,500 S  SALINA ST,AGGRAVATED ASSAULT,,Yes,,4369
2017-05-17T04:00:00.000Z,17283967,2020,2020,300 CROSSETT ST,AGGRAVATED ASSAULT,,,,4370
2017-05-17T04:00:00.000Z,17284058,2144,2144,100 HARTSON ST,AGGRAVATED ASSAULT,,,,4371
2017-05-17T04:00:00.000Z,17284099,2226,2226,300 TIOGA ST,AGGRAVATED ASSAULT,,,,4372
2017-05-17T04:00:00.000Z,17284588,1100,1730,100 FENTON ST,BURGLARY,A,,,4373
2017-05-18T04:00:00.000Z,17284800,1303,1303,200 BARRETT ST,AGGRAVATED ASSAULT,,,,4374
2017-05-18T04:00:00.000Z,17284906,705,1430,1300 BELLEVUE AV,BURGLARY,,,,4375
2017-05-19T04:00:00.000Z,17285744,132,132,3200 S  SALINA ST,BURGLARY,A,,,4376
2017-05-19T04:00:00.000Z,17285850,500,500,4700 S  SALINA ST,BURGLARY,A,,,4377
2017-05-19T04:00:00.000Z,17285860,445,445,0 UNKNOWN,AGGRAVATED ASSAULT,,,,4378
2017-05-19T04:00:00.000Z,17285871,604,604,500 W  BRIGHTON AV,ARSON,,,,4379
2017-05-19T04:00:00.000Z,17285971,800,811,300 W  KENNEDY ST,AGGRAVATED ASSAULT,,Yes,,4380
2017-05-20T04:00:00.000Z,17288504,2206,2229,0 BELLEVUE AVE/HUDSON,AGGRAVATED ASSAULT,,,,4381
2017-05-21T04:00:00.000Z,17289189,1254,1254,500 S  SALINA ST,AGGRAVATED ASSAULT,,Yes,,4382
2017-05-21T04:00:00.000Z,17289193,1256,1256,700 BUTTERNUT ST,AGGRAVATED ASSAULT,A,,,4383
2017-05-22T04:00:00.000Z,17290000,640,656,200 MLK      E,AGGRAVATED ASSAULT,,Yes,,4384
2017-05-22T04:00:00.000Z,17290166,1430,1000,500 MYRTLE ST,BURGLARY,,,,4385
2017-05-22T04:00:00.000Z,17291124,2153,2153,100 W  BISSELL ST,BURGLARY,,,,4386
2017-05-23T04:00:00.000Z,17292034,1345,1345,100 HUDSON AV,AGGRAVATED ASSAULT,,Yes,,4387
2017-05-23T04:00:00.000Z,17292406,1748,1755,500 POND ST,AGGRAVATED ASSAULT,,Yes,,4388
2017-05-24T04:00:00.000Z,17293025,536,536,100 W  BISSELL ST,AGGRAVATED ASSAULT,,Yes,,4389
2017-05-24T04:00:00.000Z,17293668,1435,1435,200 E  ADAMS ST,ARSON,A,Yes,,4390
2017-05-24T04:00:00.000Z,17294022,1759,1759,100 E  KENNEDY ST,AGGRAVATED ASSAULT,,Yes,,4391
2017-05-25T04:00:00.000Z,17294586,129,129,900 BELLEVUE AV,AGGRAVATED ASSAULT,,Yes,,4392
2017-05-25T04:00:00.000Z,17294957,1032,1032,900 GLENWOOD AV,AGGRAVATED ASSAULT,,Yes,,4393
2017-05-25T04:00:00.000Z,17295110,1234,1234,300 WHITTIER AV,AGGRAVATED ASSAULT,A,,,4394
2017-05-27T04:00:00.000Z,17298120,1551,1551,400 SHONNARD ST,MURDER,,Yes,,4395
2017-05-27T04:00:00.000Z,17300922,230,230,700 SCHUYLER ST,BURGLARY,A,,,4396
2017-05-28T04:00:00.000Z,17298982,736,736,1800 E  FAYETTE ST,ARSON,,Yes,,4397
2017-05-28T04:00:00.000Z,17298996,820,820,100 HOLLAND ST,AGGRAVATED ASSAULT,,,,4398
2017-05-29T04:00:00.000Z,17300244,224,224,300 S  SALINA ST,AGGRAVATED ASSAULT,,Yes,,4399
2017-05-29T04:00:00.000Z,17300772,1428,1428,300 S  GEDDES ST,AGGRAVATED ASSAULT,A,Yes,,4400
2017-12-01T05:00:00.000Z,17560997,2114,2114,400 BUTTERNUT ST,AGGRAVATED ASSAULT,,,,4401
2017-12-02T05:00:00.000Z,17561259,157,157,1400 W  GENESEE ST,AGGRAVATED ASSAULT,,,,4402
2017-12-02T05:00:00.000Z,17561450,130,130,2700 JAMES ST,AGGRAVATED ASSAULT,,,,4403
2017-12-02T05:00:00.000Z,17561976,1740,1740,100 MAPLEWOOD AV,BURGLARY,,Yes,,4404
2017-12-02T05:00:00.000Z,17561976,1740,1740,100 MAPLEWOOD AV,BURGLARY,A,Yes,,4405
2017-12-04T05:00:00.000Z,17564677,2134,2134,0 COSTELLO CT,AGGRAVATED ASSAULT,,Yes,,4406
2017-12-05T05:00:00.000Z,17565050,730,745,600 TURTLE ST,AGGRAVATED ASSAULT,,Yes,,4407
2017-12-05T05:00:00.000Z,17565459,1355,1355,100 GIFFORD ST,AGGRAVATED ASSAULT,,,,4408
2017-12-06T05:00:00.000Z,17567294,2142,2142,500 BUTTERNUT ST,AGGRAVATED ASSAULT,,,,4409
2017-12-07T05:00:00.000Z,17567855,1120,1120,300 N  BEECH ST,AGGRAVATED ASSAULT,,Yes,,4410
2017-12-08T05:00:00.000Z,17569136,630,1052,800 ONONDAGA AV,BURGLARY,,,,4411
2017-12-08T05:00:00.000Z,17569839,2000,2000,200 ROBERT DR,BURGLARY,A,,,4412
2017-12-08T05:00:00.000Z,17569947,2230,2230,2400 SOUTH AV,ARSON,,,,4413
2017-12-09T05:00:00.000Z,17570806,300,1130,2400 SOUTH AVE,ARSON,A,,,4414
2017-12-09T05:00:00.000Z,17571057,2005,2005,1200 S  GEDDES ST,AGGRAVATED ASSAULT,,,,4415
2017-12-09T05:00:00.000Z,17571235,2330,2331,1200 FIRST NORTH ST,AGGRAVATED ASSAULT,,Yes,,4416
2017-12-09T05:00:00.000Z,17571249,2344,2344,300 LEMOYNE AV,AGGRAVATED ASSAULT,,,,4417
2017-12-10T05:00:00.000Z,17571419,229,229,100 MARSHALL ST,AGGRAVATED ASSAULT,,Yes,,4418
2017-12-10T05:00:00.000Z,17572148,2015,2018,1200 N  STATE ST,AGGRAVATED ASSAULT,,Yes,,4419
2017-12-12T05:00:00.000Z,17573750,109,109,300 MERRIMAN AV,MURDER,,,,4420
2017-12-12T05:00:00.000Z,17574369,1322,1322,0 SPRING ST,AGGRAVATED ASSAULT,,,,4421
2017-12-12T05:00:00.000Z,17574732,1829,1836,100 LAKEVIEW AV,AGGRAVATED ASSAULT,,,,4422
2017-12-13T05:00:00.000Z,17576131,1952,1952,700 E  ADAMS ST,ROBBERY,,,,4423
2017-12-13T05:00:00.000Z,17576131,1952,1952,700 E  ADAMS ST,ROBBERY,A,,,4424
2017-12-13T05:00:00.000Z,17576190,2123,2123,100 WEISER CT,AGGRAVATED ASSAULT,,Yes,,4425
2017-12-13T05:00:00.000Z,17585320,1200,1200,200 MELBOURNE AV,BURGLARY,A,,,4426
2017-12-14T05:00:00.000Z,17576397,341,341,100 DICKERSON ST,AGGRAVATED ASSAULT,,Yes,,4427
2017-12-14T05:00:00.000Z,17577025,1446,1446,100 OAK ST,AGGRAVATED ASSAULT,,,,4428
2017-12-14T05:00:00.000Z,17577356,1945,1950,2000 E  FAYETTE ST,AGGRAVATED ASSAULT,,Yes,,4429
2017-12-15T05:00:00.000Z,17578329,1500,1500,100 ELMHURST AV,AGGRAVATED ASSAULT,,Yes,,4430
2017-12-16T05:00:00.000Z,17579083,300,300,700 EUCLID AV,BURGLARY,,,,4431
2017-12-17T05:00:00.000Z,17580862,1200,1800,1000 HARRISON ST,BURGLARY,,,,4432
2017-12-18T05:00:00.000Z,17581734,1330,1336,2000 E  FAYETTE ST,AGGRAVATED ASSAULT,,Yes,,4433
2017-12-18T05:00:00.000Z,17582020,1715,1739,1100 W  BELDEN AV,BURGLARY,,Yes,,4434
2017-12-19T05:00:00.000Z,17582765,140,1051,800 HIGHLAND ST,AGGRAVATED ASSAULT,,Yes,,4435
2017-12-19T05:00:00.000Z,17583204,1500,1500,1500 MIDLAND AV,AGGRAVATED ASSAULT,,,,4436
2017-12-20T05:00:00.000Z,17583756,53,53,100 COLBY AV,BURGLARY,,,,4437
2017-12-20T05:00:00.000Z,17584803,2052,2052,300 BROAD ST,BURGLARY,A,,,4438
2017-12-20T05:00:00.000Z,17584965,2356,2356,100 HIGHLAND AV,AGGRAVATED ASSAULT,,,,4439
2017-12-21T05:00:00.000Z,17585484,1158,1158,600 E  DIVISION ST,AGGRAVATED ASSAULT,,,,4440
2017-12-21T05:00:00.000Z,17585758,1545,1545,600 OAK ST,AGGRAVATED ASSAULT,,,,4441
2017-12-21T05:00:00.000Z,17585982,1845,1845,400 BURNS AV,BURGLARY,,Yes,,4442
2017-12-22T05:00:00.000Z,17586305,38,38,1000 W  ONONDAGA ST,AGGRAVATED ASSAULT,,Yes,,4443
2017-12-22T05:00:00.000Z,17586656,2300,930,200 ROBERT DR,BURGLARY,A,,,4444
2017-12-23T05:00:00.000Z,17587678,129,129,300 BRUCE ST,AGGRAVATED ASSAULT,,,,4445
2017-12-23T05:00:00.000Z,17587684,146,146,500 HELEN ST,AGGRAVATED ASSAULT,A,,,4446
2017-12-23T05:00:00.000Z,17588375,1716,1716,1800 E  FAYETTE ST,AGGRAVATED ASSAULT,,,,4447
2017-12-24T05:00:00.000Z,17589655,2320,2320,200 HALL AV,AGGRAVATED ASSAULT,,,,4448
2017-12-25T05:00:00.000Z,17589972,1209,1209,700 E  ADAMS ST,AGGRAVATED ASSAULT,,,,4449
2017-12-25T05:00:00.000Z,17590331,1945,1945,300 SOUTH AV,AGGRAVATED ASSAULT,,,,4450
2017-09-20T04:00:00.000Z,17463065,730,757,300 COURT ST,AGGRAVATED ASSAULT,,Yes,,4451
2017-09-20T04:00:00.000Z,17463217,1700,600,100 JOHN ST,BURGLARY,,,,4452
2017-09-21T04:00:00.000Z,17464447,242,242,200 SHONNARD ST,AGGRAVATED ASSAULT,,Yes,,4453
2017-09-21T04:00:00.000Z,17464920,2100,930,1400 BURNET AV,BURGLARY,,,,4454
2017-09-21T04:00:00.000Z,17465252,1538,1538,600 ROBINSON ST,AGGRAVATED ASSAULT,,,,4455
2017-09-22T04:00:00.000Z,17466930,1620,1628,200 GRUMBACH AV,AGGRAVATED ASSAULT,,Yes,,4456
2017-09-22T04:00:00.000Z,17467228,2021,2021,1300 S  STATE ST,AGGRAVATED ASSAULT,,,,4457
2017-09-23T04:00:00.000Z,17468236,1451,1451,500 WYOMING ST,ROBBERY,,Yes,,4458
2017-09-23T04:00:00.000Z,17468875,2316,2316,400 RICH ST,ARSON,,,,4459
2017-09-24T04:00:00.000Z,17469145,301,301,1200 E  FAYETTE ST,AGGRAVATED ASSAULT,,Yes,,4460
2017-09-24T04:00:00.000Z,17469170,323,323,700 E  ADAMS ST,AGGRAVATED ASSAULT,,,,4461
2017-09-24T04:00:00.000Z,17469182,330,330,200 PUTNAM ST,AGGRAVATED ASSAULT,,,,4462
2017-09-24T04:00:00.000Z,17469225,454,454,100 EDNA RD,BURGLARY,,Yes,,4463
2017-09-24T04:00:00.000Z,17469515,1145,1145,100 MATHER ST,AGGRAVATED ASSAULT,,Yes,,4464
2017-09-24T04:00:00.000Z,17469720,1501,1501,700 E  ADAMS ST,AGGRAVATED ASSAULT,,Yes,,4465
2017-09-24T04:00:00.000Z,17469837,1655,1655,100 CORTLAND PL,BURGLARY,,Yes,,4466
2017-09-24T04:00:00.000Z,17470127,2114,2114,300 W  LAFAYETTE AV,AGGRAVATED ASSAULT,,,,4467
2017-09-25T04:00:00.000Z,17470365,152,152,100 N  MIDLER AV,AGGRAVATED ASSAULT,,Yes,,4468
2017-09-25T04:00:00.000Z,17471042,1230,1430,800 LIVINGSTON AV,BURGLARY,,,,4469
2017-09-25T04:00:00.000Z,17471172,1632,1632,0 ACADEMY GREEN,BURGLARY,A,,,4470
2017-09-25T04:00:00.000Z,17471549,2145,2145,1100 AVERY AV,MURDER,,Yes,,4471
2017-09-25T04:00:00.000Z,17471549,2145,2145,1100 AVERY AV,MURDER,A,Yes,,4472
2017-09-26T04:00:00.000Z,17472062,930,930,900 S  SALINA ST,AGGRAVATED ASSAULT,,Yes,,4473
2017-09-26T04:00:00.000Z,17472639,1628,1628,100 ANGELOU TER,AGGRAVATED ASSAULT,,,,4474
2017-09-26T04:00:00.000Z,17472717,1722,1722,100 HERBST ST,AGGRAVATED ASSAULT,,Yes,,4475
2017-09-27T04:00:00.000Z,17473334,500,503,900 BURNET AV,AGGRAVATED ASSAULT,,,,4476
2017-09-27T04:00:00.000Z,17474353,1931,1931,100 SCHULER ST,AGGRAVATED ASSAULT,,Yes,,4477
2017-09-27T04:00:00.000Z,17474517,2215,2215,1000 S  CLINTON ST,AGGRAVATED ASSAULT,,,,4478
2017-09-27T04:00:00.000Z,17474524,2219,2219,300 RICH ST,AGGRAVATED ASSAULT,,,,4479
2017-09-28T04:00:00.000Z,17474727,205,205,1900 GLENWOOD AV,BURGLARY,,,,4480
2017-09-28T04:00:00.000Z,17474834,531,531,100 BRONSON ST,BURGLARY,A,,,4481
2017-09-29T04:00:00.000Z,17476133,15,15,200 ERICKSON ST,BURGLARY,A,,,4482
2017-09-29T04:00:00.000Z,17476635,1035,1035,500 WOLF ST,AGGRAVATED ASSAULT,,,,4483
2017-09-29T04:00:00.000Z,17477371,1955,1955,100 GLENWOOD AV,AGGRAVATED ASSAULT,,,,4484
2017-09-29T04:00:00.000Z,17477653,2349,2349,800 ONONDAGA AV,AGGRAVATED ASSAULT,,Yes,,4485
2017-09-30T04:00:00.000Z,17478053,1030,1030,200 SEWARD ST,AGGRAVATED ASSAULT,A,Yes,,4486
2017-10-01T04:00:00.000Z,17479136,220,220,600 W  GENESEE ST,AGGRAVATED ASSAULT,,,,4487
2017-10-01T04:00:00.000Z,17479385,915,920,400 PARK ST,BURGLARY,,,,4488
2017-10-01T04:00:00.000Z,17479655,1428,1428,700 N  ALVORD ST,AGGRAVATED ASSAULT,,Yes,,4489
2017-10-01T04:00:00.000Z,17479938,1837,1837,500 UNIVERSITY AV,BURGLARY,,,,4490
2017-10-01T04:00:00.000Z,17479997,1927,1927,900 ONONDAGA AV,AGGRAVATED ASSAULT,,,,4491
2017-10-01T04:00:00.000Z,17480143,2216,2216,300 W  KENNEDY ST,AGGRAVATED ASSAULT,,Yes,,4492
2017-10-03T04:00:00.000Z,17482088,1016,1016,700 S  WARREN ST,BURGLARY,,Yes,,4493
2017-10-03T04:00:00.000Z,17483000,2137,2137,200 ROWLAND ST,AGGRAVATED ASSAULT,,,,4494
2017-10-05T04:00:00.000Z,17485304,1557,1557,200 GRUMBACH AV,BURGLARY,,,,4495
2017-10-05T04:00:00.000Z,17494580,1200,1200,0 CATHERINE AND HICKOR ST,AGGRAVATED ASSAULT,,,,4496
2017-10-06T04:00:00.000Z,17485974,158,158,200 WOLF ST,AGGRAVATED ASSAULT,,,,4497
2017-10-06T04:00:00.000Z,17487078,2108,2108,100 CROLY ST,AGGRAVATED ASSAULT,,Yes,,4498
2017-10-06T04:00:00.000Z,17487115,2130,2136,300 W  KENNEDY ST,BURGLARY,,Yes,,4499
2017-10-07T04:00:00.000Z,17487421,230,242,1100 TEAL AV,AGGRAVATED ASSAULT,,,,4500
2017-10-07T04:00:00.000Z,17487485,400,403,300 BAKER AV,BURGLARY,A,Yes,,4501
2017-10-07T04:00:00.000Z,17487753,1125,1130,100 E  BISSELL ST,BURGLARY,,,,4502
2017-10-07T04:00:00.000Z,17488471,2240,2240,1200 SOUTH AV,AGGRAVATED ASSAULT,,,,4503
2017-10-07T04:00:00.000Z,17491628,700,1200,200 DEWITT RD,BURGLARY,A,,,4504
2017-10-08T04:00:00.000Z,17488559,1,1,1300 W  FAYETTE ST,AGGRAVATED ASSAULT,,,,4505
2017-10-08T04:00:00.000Z,17488593,204,204,1200 S  STATE ST,AGGRAVATED ASSAULT,,,,4506
2017-10-08T04:00:00.000Z,17488719,215,215,200 LAFAYETTE RD,AGGRAVATED ASSAULT,,,,4507
2017-10-08T04:00:00.000Z,17489259,543,1546,100 POLK ST,AGGRAVATED ASSAULT,,Yes,,4508
2017-10-08T04:00:00.000Z,17489760,2327,2327,500 HIGHLAND ST,AGGRAVATED ASSAULT,,Yes,,4509
2017-10-09T04:00:00.000Z,17489904,340,340,100 CROLY ST,ARSON,,,,4510
2017-10-10T04:00:00.000Z,17491191,302,302,2800 ERIE BLVD E,BURGLARY,,Yes,,4511
2017-10-10T04:00:00.000Z,17491367,905,905,600 ROBINSON ST,ARSON,,,,4512
2017-10-10T04:00:00.000Z,17492318,2156,2156,0 VILLAGE DR,AGGRAVATED ASSAULT,,Yes,,4513
